,0,1
266,2006-07-04,1.4549754865714286
267,2006-07-05,1.3404869512857145
268,2006-07-06,1.225998416
269,2006-07-07,1.358245626142857
270,2006-07-08,1.4904928362857142
271,2006-07-09,1.6227400464285715
272,2006-07-10,1.7549872565714284
273,2006-07-11,1.8872344667142853
274,2006-07-12,2.0194816768571417
275,2006-07-13,2.151728887
276,2006-07-14,2.001525373
277,2006-07-15,1.851321859
278,2006-07-16,1.701118345
279,2006-07-17,1.550914831
280,2006-07-18,1.4007113169999998
281,2006-07-19,1.250507803
282,2006-07-20,1.100304289
283,2006-07-21,1.084971725857143
284,2006-07-22,1.0696391627142858
285,2006-07-23,1.0543065995714287
286,2006-07-24,1.0389740364285716
287,2006-07-25,1.0236414732857144
288,2006-07-26,1.0083089101428573
289,2006-07-27,0.992976347
290,2006-07-28,1.0256144707142858
291,2006-07-29,1.0582525944285714
292,2006-07-30,1.090890718142857
293,2006-07-31,1.1235288418571427
294,2006-08-01,1.1561669655714286
295,2006-08-02,1.1888050892857145
296,2006-08-03,1.221443213
297,2006-08-04,1.2712799938571429
298,2006-08-05,1.3211167747142856
299,2006-08-06,1.3709535555714285
300,2006-08-07,1.4207903364285714
301,2006-08-08,1.4706271172857144
302,2006-08-09,1.5204638981428569
303,2006-08-10,1.570300679
304,2006-08-11,1.61151381
305,2006-08-12,1.6527269409999998
306,2006-08-13,1.693940072
307,2006-08-14,1.735153203
308,2006-08-15,1.776366334
309,2006-08-16,1.817579465
310,2006-08-17,1.858792596
311,2006-08-18,1.843721505428572
312,2006-08-19,1.8286504148571427
313,2006-08-20,1.8135793242857141
314,2006-08-21,1.7985082337142857
315,2006-08-22,1.783437143142857
316,2006-08-23,1.7683660525714284
317,2006-08-24,1.7532949619999998
318,2006-08-25,1.7565319247142854
319,2006-08-26,1.7597688874285713
320,2006-08-27,1.763005850142857
321,2006-08-28,1.7662428128571428
322,2006-08-29,1.7694797755714284
323,2006-08-30,1.7727167382857143
324,2006-08-31,1.775953701
325,2006-09-01,1.972724710428572
326,2006-09-02,2.1694957198571427
327,2006-09-03,2.3662667292857136
328,2006-09-04,2.5630377387142858
329,2006-09-05,2.759808748142857
330,2006-09-06,2.9565797575714283
331,2006-09-07,3.153350767
332,2006-09-08,3.161577451857143
333,2006-09-09,3.1698041367142857
334,2006-09-10,3.178030821571429
335,2006-09-11,3.1862575064285714
336,2006-09-12,3.1944841912857145
337,2006-09-13,3.202710876142857
338,2006-09-14,3.210937561
339,2006-09-15,3.0787548108571428
340,2006-09-16,2.946572060714286
341,2006-09-17,2.8143893105714293
342,2006-09-18,2.6822065604285714
343,2006-09-19,2.5500238102857145
344,2006-09-20,2.417841060142857
345,2006-09-21,2.28565831
346,2006-09-22,2.4857853097142857
347,2006-09-23,2.685912309428572
348,2006-09-24,2.8860393091428573
349,2006-09-25,3.086166308857143
350,2006-09-26,3.2862933085714285
351,2006-09-27,3.4864203082857146
352,2006-09-28,3.686547308
353,2006-09-29,3.742849690857143
354,2006-09-30,3.799152073714286
355,2006-10-01,3.8554544565714286
356,2006-10-02,3.911756839428572
357,2006-10-03,3.9680592222857145
358,2006-10-04,4.0243616051428575
359,2006-10-05,4.080663988
360,2006-10-06,4.201309385857143
361,2006-10-07,4.321954783714286
362,2006-10-08,4.442600181571429
363,2006-10-09,4.563245579428572
364,2006-10-10,4.6838909772857145
365,2006-10-11,4.804536375142859
366,2006-10-12,4.925181773
367,2006-10-13,5.0428895814285735
368,2006-10-14,5.160597389857144
369,2006-10-15,5.2783051982857145
370,2006-10-16,5.396013006714286
371,2006-10-17,5.5137208151428565
372,2006-10-18,5.631428623571429
373,2006-10-19,5.749136432
374,2006-10-20,5.533102589285715
375,2006-10-21,5.317068746571429
376,2006-10-22,5.101034903857143
377,2006-10-23,4.885001061142856
378,2006-10-24,4.668967218428572
379,2006-10-25,4.452933375714286
380,2006-10-26,4.236899533
381,2006-10-27,4.331625569
382,2006-10-28,4.426351605
383,2006-10-29,4.521077641000001
384,2006-10-30,4.615803677
385,2006-10-31,4.710529713000001
386,2006-11-01,4.805255749
387,2006-11-02,4.899981785
388,2006-11-03,4.9466088445714265
389,2006-11-04,4.993235904142857
390,2006-11-05,5.0398629637142855
391,2006-11-06,5.086490023285714
392,2006-11-07,5.133117082857143
393,2006-11-08,5.179744142428572
394,2006-11-09,5.226371202
395,2006-11-10,5.366957318428573
396,2006-11-11,5.507543434857143
397,2006-11-12,5.648129551285715
398,2006-11-13,5.7887156677142855
399,2006-11-14,5.929301784142858
400,2006-11-15,6.069887900571429
401,2006-11-16,6.210474017
402,2006-11-17,6.042194877428572
403,2006-11-18,5.873915737857143
404,2006-11-19,5.7056365982857145
405,2006-11-20,5.537357458714285
406,2006-11-21,5.369078319142856
407,2006-11-22,5.200799179571428
408,2006-11-23,5.03252004
409,2006-11-24,4.975554910428572
410,2006-11-25,4.9185897808571415
411,2006-11-26,4.861624651285714
412,2006-11-27,4.804659521714286
413,2006-11-28,4.747694392142859
414,2006-11-29,4.690729262571429
415,2006-11-30,4.633764133000001
416,2006-12-01,4.795745824857144
417,2006-12-02,4.957727516714286
418,2006-12-03,5.119709208571429
419,2006-12-04,5.281690900428572
420,2006-12-05,5.443672592285715
421,2006-12-06,5.605654284142856
422,2006-12-07,5.767635976
423,2006-12-08,5.6325083057142855
424,2006-12-09,5.497380635428572
425,2006-12-10,5.362252965142856
426,2006-12-11,5.227125294857144
427,2006-12-12,5.0919976245714285
428,2006-12-13,4.956869954285715
429,2006-12-14,4.821742284
430,2006-12-15,4.9601493191428565
431,2006-12-16,5.098556354285714
432,2006-12-17,5.236963389428571
433,2006-12-18,5.375370424571428
434,2006-12-19,5.513777459714286
435,2006-12-20,5.652184494857143
436,2006-12-21,5.79059153
437,2006-12-22,5.793938342142857
438,2006-12-23,5.797285154285714
439,2006-12-24,5.800631966428572
440,2006-12-25,5.8039787785714285
441,2006-12-26,5.807325590714287
442,2006-12-27,5.810672402857143
443,2006-12-28,5.814019215
444,2006-12-29,6.687296105714287
445,2006-12-30,7.56057299642857
446,2006-12-31,8.433849887142857
447,2007-01-01,9.307126777857142
448,2007-01-02,10.18040366857143
449,2007-01-03,11.053680559285716
450,2007-01-04,11.92695745
451,2007-01-05,11.987106882857145
452,2007-01-06,12.047256315714286
453,2007-01-07,12.107405748571427
454,2007-01-08,12.16755518142857
455,2007-01-09,12.227704614285713
456,2007-01-10,12.287854047142856
457,2007-01-11,12.34800348
458,2007-01-12,12.310147534285711
459,2007-01-13,12.272291588571427
460,2007-01-14,12.234435642857141
461,2007-01-15,12.196579697142855
462,2007-01-16,12.158723751428573
463,2007-01-17,12.120867805714285
464,2007-01-18,12.08301186
465,2007-01-19,11.985976044285716
466,2007-01-20,11.888940228571427
467,2007-01-21,11.791904412857145
468,2007-01-22,11.694868597142856
469,2007-01-23,11.59783278142857
470,2007-01-24,11.500796965714285
471,2007-01-25,11.40376115
472,2007-01-26,12.105630482857142
473,2007-01-27,12.807499815714285
474,2007-01-28,13.509369148571427
475,2007-01-29,14.211238481428573
476,2007-01-30,14.913107814285713
477,2007-01-31,15.614977147142856
478,2007-02-01,16.31684648
479,2007-02-02,17.446602765714285
480,2007-02-03,18.57635905142857
481,2007-02-04,19.70611533714285
482,2007-02-05,20.83587162285714
483,2007-02-06,21.965627908571424
484,2007-02-07,23.095384194285717
485,2007-02-08,24.22514048
486,2007-02-09,24.866700167142852
487,2007-02-10,25.50825985428572
488,2007-02-11,26.14981954142857
489,2007-02-12,26.79137922857143
490,2007-02-13,27.43293891571428
491,2007-02-14,28.074498602857147
492,2007-02-15,28.71605829
493,2007-02-16,28.29847931
494,2007-02-17,27.88090033
495,2007-02-18,27.46332135
496,2007-02-19,27.04574237
497,2007-02-20,26.62816339
498,2007-02-21,26.21058441000001
499,2007-02-22,25.79300543
500,2007-02-23,24.799289184285715
501,2007-02-24,23.80557293857143
502,2007-02-25,22.81185669285714
503,2007-02-26,21.81814044714285
504,2007-02-27,20.82442420142857
505,2007-02-28,19.830707955714285
506,2007-03-01,18.83699171
507,2007-03-02,17.984039197142856
508,2007-03-03,17.131086684285712
509,2007-03-04,16.278134171428572
510,2007-03-05,15.425181658571427
511,2007-03-06,14.572229145714285
512,2007-03-07,13.719276632857142
513,2007-03-08,12.86632412
514,2007-03-09,12.12459123157143
515,2007-03-10,11.382858343142855
516,2007-03-11,10.641125454714288
517,2007-03-12,9.899392566285712
518,2007-03-13,9.157659677857145
519,2007-03-14,8.415926789428571
520,2007-03-15,7.6741939010000015
521,2007-03-16,7.568569550428571
522,2007-03-17,7.462945199857143
523,2007-03-18,7.357320849285713
524,2007-03-19,7.251696498714286
525,2007-03-20,7.146072148142857
526,2007-03-21,7.040447797571429
527,2007-03-22,6.934823447
528,2007-03-23,7.051973184571429
529,2007-03-24,7.169122922142857
530,2007-03-25,7.286272659714286
531,2007-03-26,7.4034223972857145
532,2007-03-27,7.520572134857143
533,2007-03-28,7.637721872428572
534,2007-03-29,7.75487161
535,2007-03-30,7.409047998571429
536,2007-03-31,7.063224387142857
537,2007-04-01,6.717400775714286
538,2007-04-02,6.371577164285713
539,2007-04-03,6.025753552857143
540,2007-04-04,5.679929941428572
541,2007-04-05,5.33410633
542,2007-04-06,5.170567786714286
543,2007-04-07,5.007029243428573
544,2007-04-08,4.843490700142857
545,2007-04-09,4.679952156857143
546,2007-04-10,4.516413613571428
547,2007-04-11,4.352875070285713
548,2007-04-12,4.189336527
549,2007-04-13,4.078828893428572
550,2007-04-14,3.9683212598571433
551,2007-04-15,3.857813626285714
552,2007-04-16,3.7473059927142858
553,2007-04-17,3.636798359142857
554,2007-04-18,3.526290725571428
555,2007-04-19,3.415783092
556,2007-04-20,3.438968790142857
557,2007-04-21,3.4621544882857136
558,2007-04-22,3.485340186428571
559,2007-04-23,3.5085258845714287
560,2007-04-24,3.5317115827142858
561,2007-04-25,3.554897280857143
562,2007-04-26,3.578082979
563,2007-04-27,3.5191421684285715
564,2007-04-28,3.4602013578571427
565,2007-04-29,3.4012605472857143
566,2007-04-30,3.3423197367142863
567,2007-05-01,3.283378926142857
568,2007-05-02,3.2244381155714286
569,2007-05-03,3.165497305
570,2007-05-04,3.1061835772857145
571,2007-05-05,3.046869849571429
572,2007-05-06,2.987556121857143
573,2007-05-07,2.928242394142857
574,2007-05-08,2.868928666428572
575,2007-05-09,2.8096149387142857
576,2007-05-10,2.750301211
577,2007-05-11,2.8548937501428573
578,2007-05-12,2.959486289285714
579,2007-05-13,3.064078828428572
580,2007-05-14,3.1686713675714286
581,2007-05-15,3.2732639067142864
582,2007-05-16,3.3778564458571427
583,2007-05-17,3.482448985
584,2007-05-18,3.4460025785714286
585,2007-05-19,3.4095561721428567
586,2007-05-20,3.3731097657142857
587,2007-05-21,3.3366633592857142
588,2007-05-22,3.3002169528571432
589,2007-05-23,3.263770546428572
590,2007-05-24,3.22732414
591,2007-05-25,3.072332678
592,2007-05-26,2.917341216
593,2007-05-27,2.762349754
594,2007-05-28,2.607358292
595,2007-05-29,2.45236683
596,2007-05-30,2.297375368
597,2007-05-31,2.142383906
598,2007-06-01,2.248227284428572
599,2007-06-02,2.354070662857143
600,2007-06-03,2.4599140412857143
601,2007-06-04,2.5657574197142856
602,2007-06-05,2.6716007981428573
603,2007-06-06,2.7774441765714286
604,2007-06-07,2.883287555
605,2007-06-08,2.7390949868571437
606,2007-06-09,2.5949024187142857
607,2007-06-10,2.4507098505714286
608,2007-06-11,2.306517282428572
609,2007-06-12,2.1623247142857145
610,2007-06-13,2.0181321461428574
611,2007-06-14,1.873939578
612,2007-06-15,1.9792253744285715
613,2007-06-16,2.084511170857143
614,2007-06-17,2.1897969672857145
615,2007-06-18,2.295082763714286
616,2007-06-19,2.4003685601428573
617,2007-06-20,2.5056543565714287
618,2007-06-21,2.610940153
619,2007-06-22,2.6068916462857143
620,2007-06-23,2.6028431395714287
621,2007-06-24,2.598794632857143
622,2007-06-25,2.5947461261428573
623,2007-06-26,2.5906976194285707
624,2007-06-27,2.5866491127142854
625,2007-06-28,2.5826006059999997
626,2007-06-29,2.5535855724285708
627,2007-06-30,2.5245705388571427
628,2007-07-01,2.495555505285714
629,2007-07-02,2.4665404717142856
630,2007-07-03,2.437525438142857
631,2007-07-04,2.4085104045714285
632,2007-07-05,2.379495371
633,2007-07-06,2.3607884712857143
634,2007-07-07,2.3420815715714287
635,2007-07-08,2.323374671857143
636,2007-07-09,2.304667772142857
637,2007-07-10,2.285960872428572
638,2007-07-11,2.2672539727142857
639,2007-07-12,2.248547073
640,2007-07-13,2.1667028391428573
641,2007-07-14,2.0848586052857145
642,2007-07-15,2.003014371428572
643,2007-07-16,1.9211701375714283
644,2007-07-17,1.8393259037142853
645,2007-07-18,1.7574816698571432
646,2007-07-19,1.675637436
647,2007-07-20,1.787028131142857
648,2007-07-21,1.8984188262857145
649,2007-07-22,2.009809521428571
650,2007-07-23,2.1212002165714283
651,2007-07-24,2.232590911714285
652,2007-07-25,2.343981606857142
653,2007-07-26,2.455372302
654,2007-07-27,2.402351971142857
655,2007-07-28,2.349331640285714
656,2007-07-29,2.2963113094285714
657,2007-07-30,2.2432909785714283
658,2007-07-31,2.1902706477142857
659,2007-08-01,2.137250316857143
660,2007-08-02,2.084229986
661,2007-08-03,2.0485896914285715
662,2007-08-04,2.012949396857143
663,2007-08-05,1.9773091022857143
664,2007-08-06,1.9416688077142856
665,2007-08-07,1.9060285131428567
666,2007-08-08,1.8703882185714285
667,2007-08-09,1.834747924
668,2007-08-10,1.8244324974285715
669,2007-08-11,1.8141170708571428
670,2007-08-12,1.8038016442857143
671,2007-08-13,1.7934862177142858
672,2007-08-14,1.7831707911428574
673,2007-08-15,1.772855364571429
674,2007-08-16,1.7625399380000002
675,2007-08-17,1.855763535
676,2007-08-18,1.948987132
677,2007-08-19,2.0422107290000002
678,2007-08-20,2.135434326
679,2007-08-21,2.228657923
680,2007-08-22,2.32188152
681,2007-08-23,2.415105117
682,2007-08-24,2.2558073884285714
683,2007-08-25,2.0965096598571438
684,2007-08-26,1.9372119312857143
685,2007-08-27,1.7779142027142858
686,2007-08-28,1.6186164741428573
687,2007-08-29,1.4593187455714285
688,2007-08-30,1.300021017
689,2007-08-31,1.365164618857143
690,2007-09-01,1.4303082207142856
691,2007-09-02,1.4954518225714286
692,2007-09-03,1.5605954244285714
693,2007-09-04,1.6257390262857143
694,2007-09-05,1.690882628142857
695,2007-09-06,1.75602623
696,2007-09-07,1.8488711672857143
697,2007-09-08,1.9417161045714288
698,2007-09-09,2.0345610418571427
699,2007-09-10,2.127405979142857
700,2007-09-11,2.220250916428572
701,2007-09-12,2.3130958537142856
702,2007-09-13,2.405940791
703,2007-09-14,2.4394000935714284
704,2007-09-15,2.4728593961428573
705,2007-09-16,2.5063186987142863
706,2007-09-17,2.5397780012857143
707,2007-09-18,2.5732373038571428
708,2007-09-19,2.6066966064285717
709,2007-09-20,2.640155909
710,2007-09-21,2.7640955252857147
711,2007-09-22,2.8880351415714287
712,2007-09-23,3.011974757857143
713,2007-09-24,3.1359143741428572
714,2007-09-25,3.2598539904285717
715,2007-09-26,3.3837936067142858
716,2007-09-27,3.5077332230000002
717,2007-09-28,3.6347473642857135
718,2007-09-29,3.7617615055714286
719,2007-09-30,3.888775646857143
720,2007-10-01,4.0157897881428575
721,2007-10-02,4.142803929428571
722,2007-10-03,4.269818070714285
723,2007-10-04,4.396832212
724,2007-10-05,4.419220544428572
725,2007-10-06,4.441608876857144
726,2007-10-07,4.463997209285714
727,2007-10-08,4.486385541714285
728,2007-10-09,4.5087738741428565
729,2007-10-10,4.5311622065714285
730,2007-10-11,4.553550539
731,2007-10-12,4.771580940571428
732,2007-10-13,4.989611342142856
733,2007-10-14,5.2076417437142855
734,2007-10-15,5.425672145285715
735,2007-10-16,5.643702546857142
736,2007-10-17,5.861732948428571
737,2007-10-18,6.07976335
738,2007-10-19,6.004006457857143
739,2007-10-20,5.928249565714286
740,2007-10-21,5.8524926735714295
741,2007-10-22,5.776735781428572
742,2007-10-23,5.7009788892857145
743,2007-10-24,5.625221997142856
744,2007-10-25,5.549465105
745,2007-10-26,5.7274319714285715
746,2007-10-27,5.905398837857144
747,2007-10-28,6.083365704285715
748,2007-10-29,6.261332570714287
749,2007-10-30,6.439299437142857
750,2007-10-31,6.617266303571429
751,2007-11-01,6.79523317
752,2007-11-02,6.7616739047142875
753,2007-11-03,6.728114639428573
754,2007-11-04,6.694555374142857
755,2007-11-05,6.660996108857143
756,2007-11-06,6.627436843571428
757,2007-11-07,6.593877578285714
758,2007-11-08,6.560318313
759,2007-11-09,6.554822033571429
760,2007-11-10,6.549325754142858
761,2007-11-11,6.543829474714286
762,2007-11-12,6.5383331952857136
763,2007-11-13,6.5328369158571435
764,2007-11-14,6.527340636428572
765,2007-11-15,6.521844357000001
766,2007-11-16,6.636056071428572
767,2007-11-17,6.750267785857142
768,2007-11-18,6.8644795002857135
769,2007-11-19,6.978691214714286
770,2007-11-20,7.092902929142857
771,2007-11-21,7.207114643571428
772,2007-11-22,7.321326357999999
773,2007-11-23,7.651421402142858
774,2007-11-24,7.981516446285714
775,2007-11-25,8.311611490428572
776,2007-11-26,8.64170653457143
777,2007-11-27,8.971801578714286
778,2007-11-28,9.301896622857145
779,2007-11-29,9.631991667000001
780,2007-11-30,9.650962855857145
781,2007-12-01,9.669934044714287
782,2007-12-02,9.688905233571427
783,2007-12-03,9.707876422428573
784,2007-12-04,9.726847611285717
785,2007-12-05,9.745818800142859
786,2007-12-06,9.764789989
787,2007-12-07,9.898331927714286
788,2007-12-08,10.031873866428572
789,2007-12-09,10.165415805142855
790,2007-12-10,10.298957743857144
791,2007-12-11,10.432499682571429
792,2007-12-12,10.566041621285716
793,2007-12-13,10.69958356
794,2007-12-14,10.944411752857144
795,2007-12-15,11.189239945714288
796,2007-12-16,11.43406813857143
797,2007-12-17,11.678896331428573
798,2007-12-18,11.923724524285715
799,2007-12-19,12.168552717142859
800,2007-12-20,12.41338091
801,2007-12-21,12.892895212857145
802,2007-12-22,13.372409515714288
803,2007-12-23,13.851923818571427
804,2007-12-24,14.331438121428572
805,2007-12-25,14.810952424285714
806,2007-12-26,15.290466727142856
807,2007-12-27,15.76998103
